updateDate,code,code_name
2020-10-12,sh.601788,光大证券
2020-10-12,sh.601800,中国交建
2020-10-12,sh.601808,中海油服
2020-10-12,sh.601816,京沪高铁
2020-10-12,sh.601818,光大银行
2020-10-12,sh.601828,美凯龙
2020-10-12,sh.601838,成都银行
2020-10-12,sh.601857,中国石油
2020-10-12,sh.601877,正泰电器
2020-10-12,sh.601878,浙商证券
2020-10-12,sh.601881,中国银河
2020-10-12,sh.601888,中国中免
2020-10-12,sh.601898,中煤能源
2020-10-12,sh.601899,紫金矿业
2020-10-12,sh.601901,方正证券
2020-10-12,sh.601916,浙商银行
2020-10-12,sh.601919,中远海控
2020-10-12,sh.601933,永辉超市
2020-10-12,sh.601939,建设银行
2020-10-12,sh.601985,中国核电
2020-10-12,sh.601988,中国银行
2020-10-12,sh.601989,中国重工
2020-10-12,sh.601992,金隅集团
2020-10-12,sh.601997,贵阳银行
2020-10-12,sh.601998,中信银行
2020-10-12,sh.603019,中科曙光
2020-10-12,sh.603156,养元饮品
2020-10-12,sh.603160,汇顶科技
2020-10-12,sh.603259,药明康德
2020-10-12,sh.603260,合盛硅业
2020-10-12,sh.603288,海天味业
2020-10-12,sh.603369,今世缘
2020-10-12,sh.603501,韦尔股份
2020-10-12,sh.603658,安图生物
2020-10-12,sh.603799,华友钴业
2020-10-12,sh.603833,欧派家居
2020-10-12,sh.603899,晨光文具
2020-10-12,sh.603986,兆易创新
2020-10-12,sh.603993,洛阳钼业
2020-10-12,sz.000001,平安银行
2020-10-12,sz.000002,万科A
2020-10-12,sz.000063,中兴通讯
2020-10-12,sz.000066,中国长城
2020-10-12,sz.000069,华侨城A
2020-10-12,sz.000100,TCL科技
2020-10-12,sz.000157,中联重科
2020-10-12,sz.000166,申万宏源
2020-10-12,sz.000333,美的集团
2020-10-12,sz.000338,潍柴动力
2020-10-12,sz.000425,徐工机械
2020-10-12,sz.000538,云南白药
2020-10-12,sz.000568,泸州老窖
2020-10-12,sz.000596,古井贡酒
2020-10-12,sz.000625,长安汽车
2020-10-12,sz.000627,天茂集团
2020-10-12,sz.000651,格力电器
2020-10-12,sz.000656,金科股份
2020-10-12,sz.000661,长春高新
2020-10-12,sz.000671,阳光城
2020-10-12,sz.000703,恒逸石化
2020-10-12,sz.000708,中信特钢
2020-10-12,sz.000709,河钢股份
2020-10-12,sz.000723,美锦能源
2020-10-12,sz.000725,京东方A
2020-10-12,sz.000728,国元证券
2020-10-12,sz.000768,中航飞机
2020-10-12,sz.000776,广发证券
2020-10-12,sz.000783,长江证券
2020-10-12,sz.000786,北新建材
2020-10-12,sz.000858,五粮液
2020-10-12,sz.000860,顺鑫农业
2020-10-12,sz.000876,新希望
2020-10-12,sz.000895,双汇发展
2020-10-12,sz.000938,紫光股份
2020-10-12,sz.000961,中南建设
2020-10-12,sz.000963,华东医药
2020-10-12,sz.000977,浪潮信息
2020-10-12,sz.001979,招商蛇口
2020-10-12,sz.002001,新和成
2020-10-12,sz.002007,华兰生物
2020-10-12,sz.002008,大族激光
2020-10-12,sz.002024,苏宁易购
2020-10-12,sz.002027,分众传媒
2020-10-12,sz.002032,苏泊尔
2020-10-12,sz.002044,美年健康
2020-10-12,sz.002050,三花智控
2020-10-12,sz.002120,韵达股份
2020-10-12,sz.002129,中环股份
2020-10-12,sz.002142,宁波银行
2020-10-12,sz.002146,荣盛发展
2020-10-12,sz.002153,石基信息
2020-10-12,sz.002157,正邦科技
2020-10-12,sz.002179,中航光电
2020-10-12,sz.002202,金风科技
2020-10-12,sz.002230,科大讯飞
2020-10-12,sz.002236,大华股份
2020-10-12,sz.002241,歌尔股份
2020-10-12,sz.002252,上海莱士
2020-10-12,sz.002271,东方雨虹
2020-10-12,sz.002304,洋河股份
2020-10-12,sz.002311,海大集团
2020-10-12,sz.002352,顺丰控股
2020-10-12,sz.002371,北方华创
2020-10-12,sz.002410,广联达
2020-10-12,sz.002415,海康威视
2020-10-12,sz.002422,科伦药业
2020-10-12,sz.002456,欧菲光
2020-10-12,sz.002460,赣锋锂业
2020-10-12,sz.002463,沪电股份
2020-10-12,sz.002466,天齐锂业
2020-10-12,sz.002468,申通快递
2020-10-12,sz.002475,立讯精密
2020-10-12,sz.002493,荣盛石化
2020-10-12,sz.002508,老板电器
2020-10-12,sz.002555,三七互娱
2020-10-12,sz.002558,巨人网络
2020-10-12,sz.002594,比亚迪
2020-10-12,sz.002601,龙蟒佰利
2020-10-12,sz.002602,世纪华通
2020-10-12,sz.002607,中公教育
2020-10-12,sz.002624,完美世界
2020-10-12,sz.002673,西部证券
2020-10-12,sz.002714,牧原股份
2020-10-12,sz.002736,国信证券
2020-10-12,sz.002739,万达电影
2020-10-12,sz.002773,康弘药业
2020-10-12,sz.002841,视源股份
2020-10-12,sz.002916,深南电路
2020-10-12,sz.002938,鹏鼎控股
2020-10-12,sz.002939,长城证券
2020-10-12,sz.002945,华林证券
2020-10-12,sz.002958,青农商行
2020-10-12,sz.003816,中国广核
2020-10-12,sz.300003,乐普医疗
2020-10-12,sz.300014,亿纬锂能
2020-10-12,sz.300015,爱尔眼科
2020-10-12,sz.300033,同花顺
2020-10-12,sz.300059,东方财富
2020-10-12,sz.300122,智飞生物
2020-10-12,sz.300124,汇川技术
2020-10-12,sz.300136,信维通信
2020-10-12,sz.300142,沃森生物
2020-10-12,sz.300144,宋城演艺
2020-10-12,sz.300347,泰格医药
2020-10-12,sz.300408,三环集团
2020-10-12,sz.300413,芒果超媒
2020-10-12,sz.300433,蓝思科技
2020-10-12,sz.300498,温氏股份
2020-10-12,sz.300601,康泰生物
2020-10-12,sz.300628,亿联网络
2021-03-15,sh.600000,浦发银行
2021-03-15,sh.600004,白云机场
2021-03-15,sh.600009,上海机场
2021-03-15,sh.600010,包钢股份
2021-03-15,sh.600011,华能国际
2021-03-15,sh.600015,华夏银行
2021-03-15,sh.600016,民生银行
2021-03-15,sh.600018,上港集团
2021-03-15,sh.600019,宝钢股份
2021-03-15,sh.600025,华能水电
2021-03-15,sh.600027,华电国际
2021-03-15,sh.600028,中国石化
2021-03-15,sh.600029,南方航空
2021-03-15,sh.600030,中信证券
2021-03-15,sh.600031,三一重工
2021-03-15,sh.600036,招商银行
2021-03-15,sh.600048,保利地产
2021-03-15,sh.600050,中国联通
2021-03-15,sh.600061,国投资本
2021-03-15,sh.600066,宇通客车
2021-03-15,sh.600068,葛洲坝
2021-03-15,sh.600085,同仁堂
2021-03-15,sh.600104,上汽集团
2021-03-15,sh.600109,国金证券
2021-03-15,sh.600111,北方稀土
2021-03-15,sh.600115,东方航空
2021-03-15,sh.600118,中国卫星
2021-03-15,sh.600150,中国船舶
2021-03-15,sh.600161,天坛生物
2021-03-15,sh.600176,中国巨石
2021-03-15,sh.600177,雅戈尔
2021-03-15,sh.600183,生益科技
2021-03-15,sh.600196,复星医药
2021-03-15,sh.600208,新湖中宝
2021-03-15,sh.600233,圆通速递
2021-03-15,sh.600271,航天信息
2021-03-15,sh.600276,恒瑞医药
2021-03-15,sh.600297,广汇汽车
2021-03-15,sh.600299,安迪苏
2021-03-15,sh.600309,万华化学
2021-03-15,sh.600332,白云山
2021-03-15,sh.600340,华夏幸福
2021-03-15,sh.600346,恒力石化
2021-03-15,sh.600352,浙江龙盛
2021-03-15,sh.600362,江西铜业
2021-03-15,sh.600369,西南证券
2021-03-15,sh.600383,金地集团
2021-03-15,sh.600390,五矿资本
2021-03-15,sh.600406,国电南瑞
2021-03-15,sh.600436,片仔癀
2021-03-15,sh.600438,通威股份
2021-03-15,sh.600482,中国动力
2021-03-15,sh.600487,亨通光电
2021-03-15,sh.600489,中金黄金
2021-03-15,sh.600498,烽火通信
2021-03-15,sh.600519,贵州茅台
2021-03-15,sh.600522,中天科技
2021-03-15,sh.600547,山东黄金
2021-03-15,sh.600570,恒生电子
2021-03-15,sh.600584,长电科技
2021-03-15,sh.600585,海螺水泥
2021-03-15,sh.600588,用友网络
2021-03-15,sh.600600,青岛啤酒
2021-03-15,sh.600606,绿地控股
2021-03-15,sh.600637,东方明珠
2021-03-15,sh.600655,豫园股份
2021-03-15,sh.600660,福耀玻璃
2021-03-15,sh.600690,海尔智家
2021-03-15,sh.600703,三安光电
2021-03-15,sh.600705,中航资本
2021-03-15,sh.600741,华域汽车
2021-03-15,sh.600745,闻泰科技
2021-03-15,sh.600760,中航沈飞
2021-03-15,sh.600763,通策医疗
2021-03-15,sh.600795,国电电力
2021-03-15,sh.600809,山西汾酒
2021-03-15,sh.600837,海通证券
2021-03-15,sh.600845,宝信软件
2021-03-15,sh.600848,上海临港
2021-03-15,sh.600872,中炬高新
2021-03-15,sh.600886,国投电力
2021-03-15,sh.600887,伊利股份
2021-03-15,sh.600893,航发动力
2021-03-15,sh.600900,长江电力
2021-03-15,sh.600918,中泰证券
2021-03-15,sh.600919,江苏银行
2021-03-15,sh.600926,杭州银行
2021-03-15,sh.600958,东方证券
2021-03-15,sh.600989,宝丰能源
2021-03-15,sh.600998,九州通
2021-03-15,sh.600999,招商证券
2021-03-15,sh.601006,大秦铁路
2021-03-15,sh.601009,南京银行
2021-03-15,sh.601012,隆基股份
2021-03-15,sh.601021,春秋航空
2021-03-15,sh.601066,中信建投
2021-03-15,sh.601077,渝农商行
2021-03-15,sh.601088,中国神华
2021-03-15,sh.601100,恒立液压
2021-03-15,sh.601108,财通证券
2021-03-15,sh.601111,中国国航
2021-03-15,sh.601117,中国化学
2021-03-15,sh.601138,工业富联
2021-03-15,sh.601155,新城控股
2021-03-15,sh.601162,天风证券
2021-03-15,sh.601166,兴业银行
2021-03-15,sh.601169,北京银行
2021-03-15,sh.601186,中国铁建
2021-03-15,sh.601198,东兴证券
2021-03-15,sh.601211,国泰君安
2021-03-15,sh.601216,君正集团
2021-03-15,sh.601225,陕西煤业
2021-03-15,sh.601229,上海银行
2021-03-15,sh.601231,环旭电子
2021-03-15,sh.601236,红塔证券
2021-03-15,sh.601238,广汽集团
2021-03-15,sh.601288,农业银行
2021-03-15,sh.601318,中国平安
2021-03-15,sh.601319,中国人保
2021-03-15,sh.601328,交通银行
2021-03-15,sh.601336,新华保险
2021-03-15,sh.601360,三六零
2021-03-15,sh.601377,兴业证券
2021-03-15,sh.601390,中国中铁
2021-03-15,sh.601398,工商银行
2021-03-15,sh.601555,东吴证券
2021-03-15,sh.601577,长沙银行
2021-03-15,sh.601600,中国铝业
2021-03-15,sh.601601,中国太保
2021-03-15,sh.601607,上海医药
2021-03-15,sh.601618,中国中冶
2021-03-15,sh.601628,中国人寿
2021-03-15,sh.601633,长城汽车
2021-03-15,sh.601658,邮储银行
2021-03-15,sh.601668,中国建筑
2021-03-15,sh.601669,中国电建
2021-03-15,sh.601688,华泰证券
2021-03-15,sh.601696,中银证券
2021-03-15,sh.601698,中国卫通
2021-03-15,sh.601727,上海电气
2021-03-15,sh.601766,中国中车
2021-03-15,sh.601788,光大证券
2021-03-15,sh.601800,中国交建
2021-03-15,sh.601808,中海油服
2021-03-15,sh.601816,京沪高铁
2021-03-15,sh.601818,光大银行
2021-03-15,sh.601838,成都银行
2021-03-15,sh.601857,中国石油
2021-03-15,sh.601872,招商轮船
2021-03-15,sh.601877,正泰电器
2021-03-15,sh.601878,浙商证券
2021-03-15,sh.601881,中国银河
2021-03-15,sh.601888,中国中免
2021-03-15,sh.601899,紫金矿业
2021-03-15,sh.601901,方正证券
2021-03-15,sh.601916,浙商银行
2021-03-15,sh.601919,中远海控
2021-03-15,sh.601933,永辉超市
2021-03-15,sh.601939,建设银行
2021-03-15,sh.601985,中国核电
2021-03-15,sh.601988,中国银行
2021-03-15,sh.601989,中国重工
2021-03-15,sh.601990,南京证券
2021-03-15,sh.601998,中信银行
2021-03-15,sh.603019,中科曙光
2021-03-15,sh.603087,甘李药业
2021-03-15,sh.603156,养元饮品
2021-03-15,sh.603160,汇顶科技
2021-03-15,sh.603195,公牛集团
2021-03-15,sh.603259,药明康德
2021-03-15,sh.603288,海天味业
2021-03-15,sh.603369,今世缘
2021-03-15,sh.603392,万泰生物
2021-03-15,sh.603501,韦尔股份
2021-03-15,sh.603658,安图生物
2021-03-15,sh.603799,华友钴业
2021-03-15,sh.603833,欧派家居
2021-03-15,sh.603899,晨光文具
2021-03-15,sh.603986,兆易创新
2021-03-15,sh.603993,洛阳钼业
2021-03-15,sh.688008,澜起科技
2021-03-15,sh.688009,中国通号
2021-03-15,sh.688012,中微公司
2021-03-15,sh.688036,传音控股
2021-03-15,sz.000001,平安银行
2021-03-15,sz.000002,万科A
2021-03-15,sz.000063,中兴通讯
2021-03-15,sz.000066,中国长城
2021-03-15,sz.000069,华侨城A
2021-03-15,sz.000100,TCL科技
2021-03-15,sz.000157,中联重科
2021-03-15,sz.000166,申万宏源
2021-03-15,sz.000333,美的集团
2021-03-15,sz.000338,潍柴动力
2021-03-15,sz.000425,徐工机械
2021-03-15,sz.000538,云南白药
2021-03-15,sz.000568,泸州老窖
2021-03-15,sz.000596,古井贡酒
2021-03-15,sz.000625,长安汽车
2021-03-15,sz.000627,天茂集团
2021-03-15,sz.000651,格力电器
2021-03-15,sz.000656,金科股份
2021-03-15,sz.000661,长春高新
2021-03-15,sz.000671,阳光城
2021-03-15,sz.000703,恒逸石化
2021-03-15,sz.000708,中信特钢
2021-03-15,sz.000723,美锦能源
2021-03-15,sz.000725,京东方A
2021-03-15,sz.000728,国元证券
2021-03-15,sz.000768,中航西飞
2021-03-15,sz.000776,广发证券
2021-03-15,sz.000783,长江证券
2021-03-15,sz.000786,北新建材
2021-03-15,sz.000858,五粮液
2021-03-15,sz.000860,顺鑫农业
2021-03-15,sz.000876,新希望
2021-03-15,sz.000895,双汇发展
2021-03-15,sz.000938,紫光股份
2021-03-15,sz.000961,中南建设
2021-03-15,sz.000963,华东医药
2021-03-15,sz.000977,浪潮信息
2021-03-15,sz.001979,招商蛇口
2021-03-15,sz.002001,新和成
2021-03-15,sz.002007,华兰生物
2021-03-15,sz.002008,大族激光
2021-03-15,sz.002024,苏宁易购
2021-03-15,sz.002027,分众传媒
2021-03-15,sz.002032,苏泊尔
2021-03-15,sz.002044,美年健康
2021-03-15,sz.002049,紫光国微
2021-03-15,sz.002050,三花智控
2021-03-15,sz.002120,韵达股份
2021-03-15,sz.002129,中环股份
2021-03-15,sz.002142,宁波银行
2021-03-15,sz.002146,荣盛发展
2021-03-15,sz.002153,石基信息
2021-03-15,sz.002157,正邦科技
2021-03-15,sz.002179,中航光电
2021-03-15,sz.002202,金风科技
2021-03-15,sz.002230,科大讯飞
2021-03-15,sz.002236,大华股份
2021-03-15,sz.002241,歌尔股份
2021-03-15,sz.002252,上海莱士
2021-03-15,sz.002271,东方雨虹
2021-03-15,sz.002304,洋河股份
2021-03-15,sz.002311,海大集团
2021-03-15,sz.002352,顺丰控股
2021-03-15,sz.002371,北方华创
2021-03-15,sz.002384,东山精密
2021-03-15,sz.002410,广联达
2021-03-15,sz.002414,高德红外
2021-03-15,sz.002415,海康威视
2021-03-15,sz.002422,科伦药业
2021-03-15,sz.002456,欧菲光
2021-03-15,sz.002460,赣锋锂业
2021-03-15,sz.002463,沪电股份
2021-03-15,sz.002475,立讯精密
2021-03-15,sz.002493,荣盛石化
2021-03-15,sz.002508,老板电器
2021-03-15,sz.002555,三七互娱
2021-03-15,sz.002558,巨人网络
2021-03-15,sz.002594,比亚迪
2021-03-15,sz.002600,领益智造
2021-03-15,sz.002601,龙蟒佰利
2021-03-15,sz.002602,世纪华通
2021-03-15,sz.002607,中公教育
2021-03-15,sz.002624,完美世界
2021-03-15,sz.002673,西部证券
2021-03-15,sz.002714,牧原股份
2021-03-15,sz.002736,国信证券
2021-03-15,sz.002739,万达电影
2021-03-15,sz.002773,康弘药业
2021-03-15,sz.002812,恩捷股份
2021-03-15,sz.002821,凯莱英
2021-03-15,sz.002841,视源股份
2021-03-15,sz.002916,深南电路
2021-03-15,sz.002938,鹏鼎控股
2021-03-15,sz.002939,长城证券
2021-03-15,sz.002945,华林证券
2021-03-15,sz.002958,青农商行
2021-03-15,sz.003816,中国广核
2021-03-15,sz.300003,乐普医疗
2021-03-15,sz.300014,亿纬锂能
2021-03-15,sz.300015,爱尔眼科
2021-03-15,sz.300033,同花顺
2021-03-15,sz.300059,东方财富
2021-03-15,sz.300122,智飞生物
2021-03-15,sz.300124,汇川技术
2021-03-15,sz.300136,信维通信
2021-03-15,sz.300142,沃森生物
2021-03-15,sz.300144,宋城演艺
2021-03-15,sz.300347,泰格医药
2021-03-15,sz.300408,三环集团
2021-03-15,sz.300413,芒果超媒
2021-03-15,sz.300433,蓝思科技
2021-03-15,sz.300498,温氏股份
2021-03-15,sz.300529,健帆生物
2021-03-15,sz.300601,康泰生物
2021-03-15,sz.300628,亿联网络
2021-03-15,sz.300676,华大基因
2021-10-04,sh.600000,浦发银行
2021-10-04,sh.600009,上海机场
2021-10-04,sh.600010,包钢股份
2021-10-04,sh.600011,华能国际
2021-10-04,sh.600015,华夏银行
2021-10-04,sh.600016,民生银行
2021-10-04,sh.600018,上港集团
2021-10-04,sh.600019,宝钢股份
2021-10-04,sh.600025,华能水电
2021-10-04,sh.600028,中国石化
2021-10-04,sh.600029,南方航空
2021-10-04,sh.600030,中信证券
2021-10-04,sh.600031,三一重工
2021-10-04,sh.600036,招商银行
2021-10-04,sh.600048,保利发展
2021-10-04,sh.600050,中国联通
2021-10-04,sh.600061,国投资本
2021-10-04,sh.600079,人福医药
2021-10-04,sh.600085,同仁堂
2021-10-04,sh.600104,上汽集团
2021-10-04,sh.600109,国金证券
2021-10-04,sh.600111,北方稀土
2021-10-04,sh.600115,中国东航
2021-10-04,sh.600118,中国卫星
2021-10-04,sh.600132,重庆啤酒
2021-10-04,sh.600143,金发科技
2021-10-04,sh.600150,中国船舶
2021-10-04,sh.600161,天坛生物
2021-10-04,sh.600176,中国巨石
2021-10-04,sh.600183,生益科技
2021-10-04,sh.600196,复星医药
2021-10-04,sh.600233,圆通速递
2021-10-04,sh.600276,恒瑞医药
2021-10-04,sh.600299,安迪苏
2021-10-04,sh.600309,万华化学
2021-10-04,sh.600332,白云山
2021-10-04,sh.600340,华夏幸福
2021-10-04,sh.600346,恒力石化
2021-10-04,sh.600352,浙江龙盛
2021-10-04,sh.600362,江西铜业
2021-10-04,sh.600383,金地集团
2021-10-04,sh.600406,国电南瑞
2021-10-04,sh.600426,华鲁恒升
2021-10-04,sh.600436,片仔癀
2021-10-04,sh.600438,通威股份
2021-10-04,sh.600482,中国动力
2021-10-04,sh.600489,中金黄金
2021-10-04,sh.600519,贵州茅台
2021-10-04,sh.600521,华海药业
2021-10-04,sh.600522,中天科技
2021-10-04,sh.600547,山东黄金
2021-10-04,sh.600570,恒生电子
2021-10-04,sh.600584,长电科技
2021-10-04,sh.600585,海螺水泥
2021-10-04,sh.600588,用友网络
2021-10-04,sh.600600,青岛啤酒
2021-10-04,sh.600606,绿地控股
2021-10-04,sh.600655,豫园股份
2021-10-04,sh.600660,福耀玻璃
2021-10-04,sh.600690,海尔智家
2021-10-04,sh.600703,三安光电
2021-10-04,sh.600705,中航产融
2021-10-04,sh.600741,华域汽车
2021-10-04,sh.600745,闻泰科技
2021-10-04,sh.600760,中航沈飞
2021-10-04,sh.600763,通策医疗
2021-10-04,sh.600795,国电电力
2021-10-04,sh.600809,山西汾酒
2021-10-04,sh.600837,海通证券
2021-10-04,sh.600845,宝信软件
2021-10-04,sh.600848,上海临港
2021-10-04,sh.600872,中炬高新
2021-10-04,sh.600886,国投电力
2021-10-04,sh.600887,伊利股份
2021-10-04,sh.600893,航发动力
2021-10-04,sh.600900,长江电力
2021-10-04,sh.600918,中泰证券
2021-10-04,sh.600919,江苏银行
2021-10-04,sh.600926,杭州银行
2021-10-04,sh.600958,东方证券
2021-10-04,sh.600989,宝丰能源
2021-10-04,sh.600999,招商证券
2021-10-04,sh.601006,大秦铁路
2021-10-04,sh.601009,南京银行
2021-10-04,sh.601012,隆基股份
2021-10-04,sh.601021,春秋航空
2021-10-04,sh.601066,中信建投
2021-10-04,sh.601077,渝农商行
2021-10-04,sh.601088,中国神华
2021-10-04,sh.601100,恒立液压
2021-10-04,sh.601108,财通证券
2021-10-04,sh.601111,中国国航
2021-10-04,sh.601138,工业富联
2021-10-04,sh.601155,新城控股
2021-10-04,sh.601162,天风证券
2021-10-04,sh.601166,兴业银行
2021-10-04,sh.601169,北京银行
2021-10-04,sh.601186,中国铁建
2021-10-04,sh.601211,国泰君安
2021-10-04,sh.601216,君正集团
2021-10-04,sh.601225,陕西煤业
2021-10-04,sh.601229,上海银行
2021-10-04,sh.601231,环旭电子
2021-10-04,sh.601236,红塔证券
2021-10-04,sh.601238,广汽集团
2021-10-04,sh.601288,农业银行
2021-10-04,sh.601318,中国平安
2021-10-04,sh.601319,中国人保
2021-10-04,sh.601328,交通银行
2021-10-04,sh.601336,新华保险
2021-10-04,sh.601360,三六零
2021-10-04,sh.601377,兴业证券
2021-10-04,sh.601390,中国中铁
2021-10-04,sh.601398,工商银行
2021-10-04,sh.601555,东吴证券
2021-10-04,sh.601600,中国铝业
2021-10-04,sh.601601,中国太保
2021-10-04,sh.601607,上海医药
2021-10-04,sh.601618,中国中冶
2021-10-04,sh.601628,中国人寿
2021-10-04,sh.601633,长城汽车
2021-10-04,sh.601658,邮储银行
2021-10-04,sh.601668,中国建筑
2021-10-04,sh.601669,中国电建
2021-10-04,sh.601688,华泰证券
2021-10-04,sh.601696,中银证券
2021-10-04,sh.601698,中国卫通
2021-10-04,sh.601727,上海电气
2021-10-04,sh.601766,中国中车
2021-10-04,sh.601788,光大证券
2021-10-04,sh.601799,星宇股份
2021-10-04,sh.601800,中国交建
2021-10-04,sh.601808,中海油服
2021-10-04,sh.601816,京沪高铁
2021-10-04,sh.601818,光大银行
2021-10-04,sh.601838,成都银行
2021-10-04,sh.601857,中国石油
2021-10-04,sh.601872,招商轮船
2021-10-04,sh.601877,正泰电器
2021-10-04,sh.601878,浙商证券
2021-10-04,sh.601881,中国银河
2021-10-04,sh.601888,中国中免
2021-10-04,sh.601899,紫金矿业
2021-10-04,sh.601901,方正证券
2021-10-04,sh.601916,浙商银行
2021-10-04,sh.601919,中远海控
2021-10-04,sh.601933,永辉超市
2021-10-04,sh.601939,建设银行
2021-10-04,sh.601985,中国核电
2021-10-04,sh.601988,中国银行
2021-10-04,sh.601989,中国重工
2021-10-04,sh.601990,南京证券
2021-10-04,sh.601995,中金公司
2021-10-04,sh.601998,中信银行
2021-10-04,sh.603019,中科曙光
2021-10-04,sh.603087,甘李药业
2021-10-04,sh.603160,汇顶科技
2021-10-04,sh.603195,公牛集团
2021-10-04,sh.603233,大参林
2021-10-04,sh.603259,药明康德
2021-10-04,sh.603288,海天味业
2021-10-04,sh.603338,浙江鼎力
2021-10-04,sh.603369,今世缘
2021-10-04,sh.603392,万泰生物
2021-10-04,sh.603501,韦尔股份
2021-10-04,sh.603517,绝味食品
2021-10-04,sh.603658,安图生物
2021-10-04,sh.603659,璞泰来
2021-10-04,sh.603799,华友钴业
2021-10-04,sh.603806,福斯特
2021-10-04,sh.603833,欧派家居
2021-10-04,sh.603882,金域医学
2021-10-04,sh.603899,晨光文具
2021-10-04,sh.603939,益丰药房
2021-10-04,sh.603986,兆易创新
2021-10-04,sh.603993,洛阳钼业
2021-10-04,sh.688008,澜起科技
2021-10-04,sh.688009,中国通号
2021-10-04,sh.688012,中微公司
2021-10-04,sh.688036,传音控股
2021-10-04,sh.688111,金山办公
2021-10-04,sh.688126,沪硅产业
2021-10-04,sh.688169,石头科技
2021-10-04,sh.688363,华熙生物
2021-10-04,sh.688396,华润微
2021-10-04,sz.000001,平安银行
2021-10-04,sz.000002,万科A
2021-10-04,sz.000063,中兴通讯
2021-10-04,sz.000066,中国长城
2021-10-04,sz.000069,华侨城A
2021-10-04,sz.000100,TCL科技
2021-10-04,sz.000157,中联重科
2021-10-04,sz.000166,申万宏源
2021-10-04,sz.000333,美的集团
2021-10-04,sz.000338,潍柴动力
2021-10-04,sz.000425,徐工机械
2021-10-04,sz.000538,云南白药
2021-10-04,sz.000568,泸州老窖
2021-10-04,sz.000596,古井贡酒
2021-10-04,sz.000625,长安汽车
2021-10-04,sz.000651,格力电器
2021-10-04,sz.000656,金科股份
2021-10-04,sz.000661,长春高新
2021-10-04,sz.000703,恒逸石化
2021-10-04,sz.000708,中信特钢
2021-10-04,sz.000725,京东方A
2021-10-04,sz.000728,国元证券
2021-10-04,sz.000768,中航西飞
2021-10-04,sz.000776,广发证券
2021-10-04,sz.000783,长江证券
2021-10-04,sz.000786,北新建材
2021-10-04,sz.000800,一汽解放
2021-10-04,sz.000858,五粮液
2021-10-04,sz.000860,顺鑫农业
2021-10-04,sz.000876,新希望
2021-10-04,sz.000895,双汇发展
2021-10-04,sz.000938,紫光股份
2021-10-04,sz.000963,华东医药
2021-10-04,sz.000977,浪潮信息
2021-10-04,sz.001979,招商蛇口
2021-10-04,sz.002001,新和成
2021-10-04,sz.002007,华兰生物
2021-10-04,sz.002008,大族激光
2021-10-04,sz.002024,苏宁易购
2021-10-04,sz.002027,分众传媒
2021-10-04,sz.002032,苏泊尔
2021-10-04,sz.002044,美年健康
2021-10-04,sz.002049,紫光国微
2021-10-04,sz.002050,三花智控
2021-10-04,sz.002120,韵达股份
2021-10-04,sz.002129,中环股份
2021-10-04,sz.002142,宁波银行
2021-10-04,sz.002153,石基信息
2021-10-04,sz.002157,正邦科技
2021-10-04,sz.002179,中航光电
2021-10-04,sz.002202,金风科技
2021-10-04,sz.002230,科大讯飞
2021-10-04,sz.002236,大华股份
2021-10-04,sz.002241,歌尔股份
2021-10-04,sz.002252,上海莱士
2021-10-04,sz.002271,东方雨虹
2021-10-04,sz.002304,洋河股份
2021-10-04,sz.002311,海大集团
2021-10-04,sz.002352,顺丰控股
2021-10-04,sz.002371,北方华创
2021-10-04,sz.002384,东山精密
2021-10-04,sz.002410,广联达
2021-10-04,sz.002414,高德红外
2021-10-04,sz.002415,海康威视
2021-10-04,sz.002456,欧菲光
2021-10-04,sz.002460,赣锋锂业
2021-10-04,sz.002463,沪电股份
2021-10-04,sz.002475,立讯精密
2021-10-04,sz.002493,荣盛石化
2021-10-04,sz.002508,老板电器
2021-10-04,sz.002555,三七互娱
2021-10-04,sz.002558,巨人网络
2021-10-04,sz.002594,比亚迪
2021-10-04,sz.002600,领益智造
2021-10-04,sz.002601,龙佰集团
2021-10-04,sz.002602,世纪华通
2021-10-04,sz.002607,中公教育
2021-10-04,sz.002624,完美世界
2021-10-04,sz.002673,西部证券
2021-10-04,sz.002714,牧原股份
2021-10-04,sz.002736,国信证券
2021-10-04,sz.002739,万达电影
2021-10-04,sz.002773,康弘药业
2021-10-04,sz.002812,恩捷股份
2021-10-04,sz.002821,凯莱英
2021-10-04,sz.002841,视源股份
2021-10-04,sz.002916,深南电路
2021-10-04,sz.002938,鹏鼎控股
2021-10-04,sz.002939,长城证券
2021-10-04,sz.002945,华林证券
2021-10-04,sz.003816,中国广核
2021-10-04,sz.300003,乐普医疗
2021-10-04,sz.300014,亿纬锂能
2021-10-04,sz.300015,爱尔眼科
2021-10-04,sz.300033,同花顺
2021-10-04,sz.300059,东方财富
2021-10-04,sz.300122,智飞生物
2021-10-04,sz.300124,汇川技术
2021-10-04,sz.300136,信维通信
2021-10-04,sz.300142,沃森生物
2021-10-04,sz.300144,宋城演艺
2021-10-04,sz.300274,阳光电源
2021-10-04,sz.300347,泰格医药
2021-10-04,sz.300408,三环集团
2021-10-04,sz.300413,芒果超媒
2021-10-04,sz.300433,蓝思科技
2021-10-04,sz.300450,先导智能
2021-10-04,sz.300498,温氏股份
2021-10-04,sz.300529,健帆生物
2021-10-04,sz.300558,贝达药业
2021-10-04,sz.300595,欧普康视
